run_id,signal_index,log_time,trigger_exchange,trigger_symbol_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,symbol,symbol_id,signal_role,action,side,reduce_only,signal_position_id,raw_price,local_order_id,request_sequence,request_send_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,exchange_order_id,order_role,order_position_id,position_event,position_direction,order_price,price_tick,slippage_ticks,quantity,status,cumulative_filled_quantity,average_fill_price,exec_slippage_ticks,ack_rtt_ns,order_finished_local_ns,warnings
bitget_lead_lag_top20_highspeed_20260715T154837Z,11,2026-07-15 15:58:26.949947750,kBinance,347,1784131106949000000,1784131106949946932,1784131106949947340,1784131106949947695,1784131106949000000,1784131106949946932,11054874617950,947695,1784131106949000000,1784131106949744165,657439922807,947695,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.29499,0,,,408,355,,,,entry,0,,,0.29499,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,12,2026-07-15 15:58:26.949949499,kBinance,347,1784131106949000000,1784131106949948572,1784131106949949089,1784131106949949445,1784131106949000000,1784131106949948572,11054874617982,949445,1784131106949000000,1784131106949744165,657439922807,949445,RAVE_USDT,347,kLead,kOpenShort,kSell,false,0,0.29499,0,,,517,356,,,,entry,0,,,0.29499,1e-05,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,13,2026-07-15 15:59:29.098848183,kBinance,438,1784131169098000000,1784131169098846185,1784131169098846644,1784131169098847930,1784131169098000000,1784131169098846185,11054880487987,847930,1784131168579000000,1784131168579576814,370764002952,519847930,UB_USDT,438,kLead,kOpenLong,kBuy,false,0,0.08664,0,,,459,1286,,,,entry,0,,,0.08666,1e-05,2,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,14,2026-07-15 15:59:31.426511529,kBinance,411,1784131171426000000,1784131171426510614,1784131171426510973,1784131171426511309,1784131171426000000,1784131171426510614,11054880876407,511309,1784131170307000000,1784131170307433362,370764016813,1119511309,TAC_USDT,411,kLead,kOpenLong,kBuy,false,0,0.00304,0,,,359,336,,,,entry,0,,,0.003041,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,15,2026-07-15 15:59:31.427015100,kBinance,411,1784131171426000000,1784131171427014369,1784131171427014672,1784131171427015045,1784131171426000000,1784131171427014369,11054880876457,1015045,1784131170307000000,1784131170307433362,370764016813,1120015045,TAC_USDT,411,kLead,kOpenLong,kBuy,false,0,0.00304,0,,,303,373,,,,entry,0,,,0.003041,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,16,2026-07-15 15:59:31.427706957,kBinance,411,1784131171427000000,1784131171427706216,1784131171427706538,1784131171427706899,1784131171427000000,1784131171427706216,11054880876857,706899,1784131170307000000,1784131170307433362,370764016813,1120706899,TAC_USDT,411,kLead,kOpenLong,kBuy,false,0,0.00304,0,,,322,361,,,,entry,0,,,0.003041,1e-06,1,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,17,2026-07-15 16:01:08.120018363,kBinance,95,1784131268119000000,1784131268120016390,1784131268120016880,1784131268120018137,1784131268119000000,1784131268120016390,11054892741689,1018137,1784131268119000000,1784131268119327317,417190494589,1018137,BTW_USDT,95,kLead,kOpenLong,kBuy,false,0,0.059836,432345564227567620,,1784131268120035449,490,1257,17312,19059,1461317942404329473,entry,1,kEntrySubmit,kLong,0.059849,1e-06,13,88,kFilled,88,0.059809,-27,2461158,1784131268124720714,
bitget_lead_lag_top20_highspeed_20260715T154837Z,18,2026-07-15 16:01:08.120039432,kBinance,95,1784131268119000000,1784131268120017504,1784131268120038973,1784131268120039365,1784131268119000000,1784131268120017504,11054892741836,1039365,1784131268119000000,1784131268119327317,417190494589,1039365,BTW_USDT,95,kLead,kOpenLong,kBuy,false,0,0.059836,0,,,21469,392,,,,entry,0,,,0.059836,1e-06,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,19,2026-07-15 16:01:08.120505621,kBinance,95,1784131268119000000,1784131268120504841,1784131268120505238,1784131268120505568,1784131268119000000,1784131268120504841,11054892741897,1505568,1784131268120000000,1784131268120329909,417190494633,505568,BTW_USDT,95,kLead,kOpenLong,kBuy,false,0,0.059836,0,,,397,330,,,,entry,0,,,0.059836,1e-06,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,20,2026-07-15 16:01:08.120968141,kBinance,95,1784131268120000000,1784131268120967418,1784131268120967811,1784131268120968088,1784131268120000000,1784131268120967418,11054892742189,968088,1784131268120000000,1784131268120894279,417190494651,968088,BTW_USDT,95,kLead,kOpenLong,kBuy,false,0,0.059741,0,,,393,277,,,,entry,0,,,0.059741,1e-06,0,0,kRejected,,,,,,
bitget_lead_lag_top20_highspeed_20260715T154837Z,21,2026-07-15 16:01:08.121448188,kBinance,95,1784131268120000000,1784131268121447503,1784131268121447952,1784131268121448136,1784131268120000000,1784131268121447503,11054892742357,1448136,1784131268120000000,1784131268120894279,417190494651,1448136,BTW_USDT,95,kLead,kOpenLong,kBuy,false,0,0.059741,0,,,449,184,,,,entry,0,,,0.059741,1e-06,0,0,kRejected,,,,,,
