run_id,latency_key,local_order_id,exchange_order_id,symbol,symbol_id,position_id,position_direction,order_role,action,side,reduce_only,status,finish_reason,reject_reason,request_sequence,encoded_request_id,trigger_exchange_ns,trigger_local_ns,on_book_ticker_entry_ns,signal_decision_ns,lead_exchange_ns,lead_local_ns,signal_lead_id,lead_freshness_ns,lag_exchange_ns,lag_local_ns,signal_lag_id,lag_freshness_ns,max_lead_freshness_ns,max_lag_freshness_ns,freshness_guard_pass,freshness_reject_reason,request_send_local_ns,ack_local_receive_ns,response_local_receive_ns,order_finished_local_ns,ack_exchange_ns,ack_exchange_request_ingress_ns,ack_exchange_response_egress_ns,ack_exchange_process_ns,ack_lead_id,ack_lag_id,accepted_lead_id,accepted_lag_id,partial_filled_lead_id,partial_filled_lag_id,filled_lead_id,filled_lag_id,cancelled_lead_id,cancelled_lag_id,rejected_lead_id,rejected_lag_id,unknown_result_lead_id,unknown_result_lag_id,cancel_accepted_lead_id,cancel_accepted_lag_id,cancel_rejected_lead_id,cancel_rejected_lag_id,continuity_lost_lead_id,continuity_lost_lag_id,response_exchange_ns,accepted_exchange_ns,finish_exchange_ns,ack_rtt_ns,response_rtt_ns,send_to_ack_local_ns,send_to_response_local_ns,send_to_finish_local_ns,ack_to_finish_local_ns,bbo_to_strategy_ns,strategy_to_signal_ns,signal_to_request_send_ns,trigger_to_request_send_ns,ack_exchange_to_local_ns,response_exchange_to_local_ns,exchange_lifecycle_ns,order_session_id,owner_thread_cpu,owner_thread_tid,local_ip,local_port,remote_ip,remote_port,send_cpu,ack_cpu,diagnostic_cpu,tcp_info_available,tcp_info_rtt_us,tcp_info_rttvar_us,tcp_info_retrans,tcp_info_total_retrans,tcp_info_unacked,tcp_info_snd_cwnd,latency_diagnostic_reason,latency_diagnostic_ack_rtt_ns,send_to_first_after_hook_ns,send_to_first_drive_read_ns,drive_read_duration_ns,max_observed_drive_read_duration_ns,latency_diagnostic_inflight_at_send,max_runtime_loop_gap_ns,runtime_loop_iterations_before_ack,order_encode_done_ns,ws_frame_encode_done_ns,write_enqueue_ns,drive_write_enter_ns,write_some_enter_ns,write_some_return_ns,write_complete_ns,write_some_bytes,write_complete_bytes,write_errno,write_eagain,pending_write_count_after,socket_send_queue_available,tcp_sendq_bytes,tcp_notsent_bytes,warnings
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712612,288230376151712612,235876031643358635,SKYAI_USDT,378,87,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,869,144115188075856741,1781908904074000000,1781908904074968509,1781908904074968821,1781908904074970081,1781908904074000000,1781908904074968509,10849455413552,970081,1781908904074030000,1781908904074170997,2256749497,940081,5000000,20000000,true,-,1781908904074986221,1781908904075670987,1781908904076720410,1781908904077475482,1781908904075360000,1781908904075224000,1781908904075360000,136000,10849455413629,2256749605,10849455413823,2256749670,,,,,10849455413862,2256749728,,,,,,,,,,,1781908904076431000,0,1781908904076000000,684766,1734189,684766,1734189,2489261,1804495,312,1260,16140,17712,310987,289410,640000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,503,85,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712613,288230376151712613,235876031643366030,SKYAI_USDT,378,88,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,870,144115188075856742,1781909091329000000,1781909091330090046,1781909091330090563,1781909091330090883,1781909091329000000,1781909091330090046,10849467037900,1090883,1781909091329594000,1781909091329736194,2256763848,496883,5000000,20000000,true,-,1781909091330104157,1781909091330901985,1781909091333428373,1781909091335485920,1781909091330538000,1781909091330352000,1781909091330538000,186000,10849467038038,2256763848,10849467038425,2256764145,,,,,10849467038571,2256764203,,,,,,,,,,,1781909091333143000,0,1781909091332000000,797828,3324216,797828,3324216,5381763,4583935,517,320,13274,14111,363985,285373,1462000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,496,88,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712624,288230376151712624,235876031643452375,SKYAI_USDT,378,89,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,881,144115188075856753,1781910536078000000,1781910536079448131,1781910536079448414,1781910536079449176,1781910536078000000,1781910536079448131,10849559543953,1449176,1781910536078882000,1781910536078998107,2256934444,567176,5000000,20000000,true,-,1781910536079465538,1781910536080252851,1781910536084232210,1781910536083128919,1781910536079869000,1781910536079713000,1781910536079869000,156000,10849559544075,2256934596,,,,,,,10849559544956,2256934790,,,,,,,,,,,1781910536083927000,0,1781910536082000000,787313,4766672,787313,4766672,3663381,2876068,283,762,16362,17407,383851,305210,2131000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,499,84,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712625,288230376151712625,235876031643454281,SKYAI_USDT,378,90,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,882,144115188075856754,1781910588334000000,1781910588335480503,1781910588335480860,1781910588335481365,1781910588334000000,1781910588335480503,10849563227370,1481365,1781910588334634000,1781910588334735657,2256938238,847365,5000000,20000000,true,-,1781910588335494599,1781910588336208843,1781910588337246966,1781910588338717966,1781910588335858000,1781910588335740000,1781910588335858000,118000,10849563227370,2256938238,10849563227568,2256938282,,,,,10849563227888,2256938383,,,,,,,,,,,1781910588336955000,0,1781910588336000000,714244,1752367,714244,1752367,3223367,2509123,357,505,13234,14096,350843,291966,142000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,540,139,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712635,288230376151712635,235876031643550900,SKYAI_USDT,378,91,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,892,144115188075856764,1781912766110000000,1781912766111433139,1781912766111433490,1781912766111434117,1781912766110000000,1781912766111433139,10849699100909,1434117,1781912766110988000,1781912766111158877,2257127861,446117,5000000,20000000,true,-,1781912766111451250,1781912766112066114,1781912766129509122,1781912766129482745,1781912766111831000,1781912766111667000,1781912766111831000,164000,10849699101050,2257127861,,,,,,,10849699103842,2257128402,,,,,,,,,,,1781912766129275000,0,1781912766128000000,614864,18057872,614864,18057872,18031495,17416631,351,627,17133,18111,235114,234122,16169000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,413,58,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712670,288230376151712670,235876031643617645,SKYAI_USDT,378,92,kLong,entry,kOpenLong,kBuy,false,kCancelled,kImmediateOrCancel,kUnknown,927,144115188075856799,1781914461579000000,1781914461580608628,1781914461580609266,1781914461580609531,1781914461579000000,1781914461580608628,10849839007028,1609531,1781914461579730000,1781914461579901333,2257259822,879531,5000000,20000000,true,-,1781914461580622757,1781914461581198589,1781914461583973671,1781914461584791176,1781914461580993000,1781914461580860000,1781914461580993000,133000,10849839007204,2257259972,10849839007614,2257260111,,,,,10849839007810,2257260111,,,,,,,,,,,1781914461583734000,0,1781914461582000000,575832,3350914,575832,3350914,4168419,3592587,638,265,13226,14129,205589,239671,1007000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,412,56,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712685,288230376151712685,235876031643675040,SKYAI_USDT,378,93,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,942,144115188075856814,1781915521516000000,1781915521517172962,1781915521517173523,1781915521517174475,1781915521516000000,1781915521517172962,10849925790036,1174475,1781915521516052000,1781915521516244379,2257373531,1122475,5000000,20000000,true,-,1781915521517190334,1781915521517885762,1781915521522303743,1781915521522200575,1781915521517568000,1781915521517404000,1781915521517568000,164000,10849925790036,2257373566,,,,,,,10849925790650,2257373856,,,,,,,,,,,1781915521522053000,0,1781915521521000000,695428,5113409,695428,5113409,5010241,4314813,561,952,15859,17372,317762,250743,3432000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,449,116,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712690,288230376151712690,235876031643696717,SKYAI_USDT,378,94,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,947,144115188075856819,1781915844234000000,1781915844234980832,1781915844234981443,1781915844234982444,1781915844234000000,1781915844234980832,10849960317949,982444,1781915844233790000,1781915844233929700,2257416622,1192444,5000000,20000000,true,-,1781915844235001199,1781915844235905799,1781915844236996743,1781915844237254989,1781915844235557000,1781915844235235000,1781915844235557000,322000,10849960318055,2257416647,10849960318375,2257416794,,,,,10849960318375,2257416794,,,,,,,,,,,1781915844236753000,0,1781915844236000000,904600,1995544,904600,1995544,2253790,1349190,611,1001,18755,20367,348799,243743,443000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,454,141,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712692,288230376151712692,235876031643705862,SKYAI_USDT,378,95,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,949,144115188075856821,1781916038344000000,1781916038345057736,1781916038345058417,1781916038345059189,1781916038344000000,1781916038345057736,10849978062679,1059189,1781916038343182000,1781916038343292996,2257434421,1877189,5000000,20000000,true,-,1781916038345077087,1781916038349579000,1781916038350459580,1781916038350506621,1781916038349272000,1781916038345279000,1781916038349272000,3993000,10849978063128,2257434610,10849978063128,2257434659,,,,,10849978063204,2257434659,,,,,,,,,,,1781916038350244000,0,1781916038349000000,4501913,5382493,4501913,5382493,5429534,927621,681,772,17898,19351,307000,215580,-272000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,899,1034,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712693,288230376151712693,235876031643706541,SKYAI_USDT,378,96,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,950,144115188075856822,1781916049713000000,1781916049714045831,1781916049714051351,1781916049714051816,1781916049713000000,1781916049714045831,10849978806914,1051816,1781916049713860000,1781916049714046819,2257435734,191816,5000000,20000000,true,-,1781916049714060254,1781916049714639354,1781916049716999862,1781916049718661042,1781916049714390000,1781916049714255000,1781916049714390000,135000,10849978806914,2257435734,10849978807424,2257435909,,,,,10849978807718,2257435952,,,,,,,,,,,1781916049716775000,0,1781916049716000000,579100,2939608,579100,2939608,4600788,4021688,5520,465,8438,14423,249354,224862,1610000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,751,647,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712694,288230376151712694,235876031643710838,SKYAI_USDT,378,97,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,951,144115188075856823,1781916102357000000,1781916102357977905,1781916102357978113,1781916102357979205,1781916102357000000,1781916102357977905,10849983271104,979205,1781916102357513000,1781916102357704312,2257444198,466205,5000000,20000000,true,-,1781916102357996590,1781916102358670082,1781916102361308552,1781916102361086273,1781916102358355000,1781916102358206000,1781916102358355000,149000,10849983271276,2257444272,,,,,,,10849983272071,2257444322,,,,,,,,,,,1781916102361085000,0,1781916102360000000,673492,3311962,673492,3311962,3089683,2416191,208,1092,17385,18685,315082,223552,1645000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,499,182,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712718,288230376151712718,235876031643827724,SKYAI_USDT,378,98,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,975,144115188075856847,1781917927173000000,1781917927173995710,1781917927173996118,1781917927173997279,1781917927173000000,1781917927173995710,10850133259393,997279,1781917927172908000,1781917927173047217,2257675602,1089279,5000000,20000000,true,-,1781917927174013067,1781917927174645901,1781917927179718286,1781917927179712647,1781917927174343000,1781917927174204000,1781917927174343000,139000,10850133259393,2257675649,,,,,,,10850133259786,2257675771,,,,,,,,,,,1781917927179505000,0,1781917927179000000,632834,5705219,632834,5705219,5699580,5066746,408,1161,15788,17357,302901,213286,4657000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,453,92,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712719,288230376151712719,235876031643831218,SKYAI_USDT,378,99,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,976,144115188075856848,1781917987114000000,1781917987114740248,1781917987114741577,1781917987114742611,1781917987114000000,1781917987114740248,10850137741724,742611,1781917987109300000,1781917987109419948,2257682207,5442611,5000000,20000000,true,-,1781917987114759922,1781917987115344246,1781917987119932803,1781917987119875083,1781917987115070000,1781917987114958000,1781917987115070000,112000,10850137741885,2257682207,,,,,,,10850137742781,2257682558,,,,,,,,,,,1781917987119686000,0,1781917987119000000,584324,5172881,584324,5172881,5115161,4530837,1329,1034,17311,19674,274246,246803,3930000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,422,58,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712723,288230376151712723,235876031643849457,SKYAI_USDT,378,100,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,980,144115188075856852,1781918409763000000,1781918409764099037,1781918409764099856,1781918409764101178,1781918409763000000,1781918409764099037,10850166630801,1101178,1781918409763274000,1781918409763386305,2257718444,827178,5000000,20000000,true,-,1781918409764110533,1781918409764745523,1781918409765493752,1781918409765658858,1781918409764448000,1781918409764323000,1781918409764448000,125000,10850166630801,2257718453,10850166630890,2257718481,,,,,10850166630918,2257718481,,,,,,,,,,,1781918409765305000,0,1781918409765000000,634990,1383219,634990,1383219,1548325,913335,819,1322,9355,11496,297523,188752,552000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,454,125,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
20260619_095317_28symbols_no_h_30d_fusion_off_l0_live,20260619_095317_28symbols_no_h_30d_fusion_off_l0_live:288230376151712725,288230376151712725,235876031643851214,SKYAI_USDT,378,101,kShort,entry,kOpenShort,kSell,false,kCancelled,kImmediateOrCancel,kUnknown,982,144115188075856854,1781918419183000000,1781918419184560119,1781918419184560568,1781918419184561246,1781918419183000000,1781918419184560119,10850167635621,1561246,1781918419181615000,1781918419181761071,2257721894,2946246,5000000,20000000,true,-,1781918419184572555,1781918419185238656,1781918419187100999,1781918419187343005,1781918419184961000,1781918419184806000,1781918419184961000,155000,10850167635721,2257721906,10850167635900,2257721946,,,,,10850167635931,2257721946,,,,,,,,,,,1781918419186846000,0,1781918419186000000,666101,2528444,666101,2528444,2770450,2104349,449,678,11309,12436,277656,254999,1039000,1,4,916493,10.0.1.103,37716,10.0.1.154,80,4,4,,true,473,131,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,
