symbol_id,exchange,role,exchange_ns,local_ns,event_ns,price_changed,action,side,raw_price,reduce_only,lead_exchange_ns,lead_raw_bid,lead_raw_ask,lead_drifted_event_ns,lead_drifted_bid,lead_drifted_ask,lag_exchange_ns,lag_bid,lag_ask,drift_mean,drift_ready,drift_deviation,up_entry,down_entry,up_exit,down_exit,lag_spread_mean,lead_noise,lag_noise,active_group_count,group_id,position_direction,trailing_price
15,kBinance,kLead,1780360080608000000,1780360080611050000,1780360080608000000,true,kOpenLong,kBuy,16.6533,false,1780360080608000000,16.56,16.5602,1780360080608000000,16.6893043727,16.6895059344,1780360080601000000,16.64675,16.6533,1.00780823507,true,0.00780823506894,0.00122628926781,-0.00122628926781,0.000341938952284,-0.000341938952284,0.0106399453925,0.000242047039413,0.000247051311443,0,0,kLong,0
15,kBinance,kLead,1780360080616000000,1780360080618595000,1780360080616000000,true,kCloseLong,kSell,16.68991,true,1780360080616000000,16.5601,16.5755,1780360080616000000,16.6893925656,16.7049128007,1780360080614000000,16.68991,16.6936,1.00780747493,true,0.00780747493164,0.00122628926781,-0.00122628926781,0.000341938952284,-0.000341938952284,0.0106309338787,0.000242262941514,0.000247204055571,1,24,kLong,16.68991
15,kBinance,kLead,1780360304789000000,1780360304791763000,1780360304789000000,true,kOpenLong,kBuy,16.37541,false,1780360304789000000,16.2996,16.2997,1780360304789000000,16.3985622177,16.3986628248,1780360304788000000,16.37508,16.37541,1.00607145069,true,0.00607145069061,0.00131708827758,-0.00131708827758,0.000271814402043,-0.000271814402043,0.0118314388962,0.000308376834838,0.00029198908001,0,0,kLong,0
15,kGate,kLag,1780360304808000000,1780360304812349000,1780360304808000000,true,kCloseLong,kSell,16.375,true,1780360304801000000,16.2804,16.2805,1780360304801000000,16.3792215398,16.3793221468,1780360304808000000,16.375,16.38134,1.00606996814,true,0.00606996814323,0.00131708827758,-0.00131708827758,0.000271814402043,-0.000271814402043,0.0118254664915,0.000308305190075,0.00029186201041,1,25,kLong,16.37541
15,kBinance,kLead,1780361011966000000,1780361011968110000,1780361011966000000,true,kOpenLong,kBuy,16.61426,false,1780361011966000000,16.5578,16.5583,1780361011966000000,16.6391423027,16.639644759,1780361011953000000,16.60355,16.61426,1.00491262745,true,0.0049126274462,0.00133095528551,-0.00133095528551,0.00044596096662,-0.00044596096662,0.0122212453113,0.00025304193827,0.000264642467529,0,0,kLong,0
15,kBinance,kLead,1780361011967000000,1780361011969664000,1780361011967000000,true,kCloseLong,kSell,16.63011,true,1780361011967000000,16.5555,16.5583,1780361011967000000,16.6368295731,16.6396433282,1780361011966000000,16.63011,16.63399,1.00491254103,true,0.00491254103195,0.00133095528551,-0.00133095528551,0.00044596096662,-0.00044596096662,0.0122149925037,0.00025306566059,0.000264838947885,1,26,kLong,16.63011
15,kBinance,kLead,1780361023335000000,1780361023337569000,1780361023335000000,true,kOpenShort,kSell,16.5787,false,1780361023335000000,16.4719,16.473,1780361023335000000,16.5544611056,16.555566619,1780361023326000000,16.5787,16.58808,1.00501223936,true,0.00501223936314,0.00133095528551,-0.00133095528551,0.00044596096662,-0.00044596096662,0.0127180754124,0.000262420494956,0.000280101276971,0,0,kShort,0
15,kBinance,kLead,1780361023338000000,1780361023340387000,1780361023338000000,true,kCloseShort,kBuy,16.56506,true,1780361023338000000,16.4691,16.4758,1780361023338000000,16.551651191,16.5583847747,1780361023337000000,16.5327,16.56506,1.00501248951,true,0.00501248950999,0.00133095528551,-0.00133095528551,0.00044596096662,-0.00044596096662,0.0127328492936,0.000262563966799,0.000280339511469,1,27,kShort,16.56506
15,kBinance,kLead,1780361169603000000,1780361169605965000,1780361169603000000,true,kOpenLong,kBuy,16.6804,false,1780361169603000000,16.6152,16.6289,1780361169603000000,16.7030048441,16.7167772432,1780361169598000000,16.67351,16.6804,1.00528460952,true,0.00528460951891,0.00120455963487,-0.00120455963487,0.000157371065109,-0.000157371065109,0.0114121956369,0.00024149261681,0.000264313843248,0,0,kLong,0
15,kGate,kLag,1780361169797000000,1780361169802398000,1780361169797000000,true,kCloseLong,kSell,16.70429,true,1780361169797000000,16.6165,16.6225,1780361169797000000,16.7041724259,16.7102040833,1780361169797000000,16.70429,16.70945,1.0052762264,true,0.00527622639544,0.00120455963487,-0.00120455963487,0.000157371065109,-0.000157371065109,0.0114661161652,0.000253804455647,0.000269004588143,1,28,kLong,16.70429
