run_id,local_order_id,exchange_order_id,symbol,symbol_id,order_role,status,side,order_price,price_tick,slippage_ticks,signal_lag_id,signal_lag_local_ns,signal_lag_age_ns,request_send_local_ns,place_creation_exchange_ns,terminal_event,terminal_exchange_ns,window_duration_ns,signal_marketability,creation_marketability,window_marketability,terminal_marketability,marketability_observation,bbo_records_at_creation,bbo_records_in_window,bbo_records_at_terminal,first_no_cross_after_send_ns,first_no_cross_opposite_price,missing_reason
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567617,1463470646014652417,XLMUSDT,467,entry,kCancelled,kBuy,0.19404,1e-05,4,374299562497,1784644512617701812,19838405,1784644512636856223,1784644512656000000,cancel,1784644512657000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,257089,0.19404,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567618,1463470702419652608,DEXEUSDT,135,entry,kCancelled,kSell,9.107,0.001,7,429443108261,1784644525994955166,107721348,1784644526101734015,1784644526104000000,cancel,1784644526105000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,2415521,9.105,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567619,1463471690148884481,DEXEUSDT,135,entry,kCancelled,kSell,9.017,0.001,7,429451955428,1784644761594838074,1072803,1784644761595084759,1784644761597000000,cancel,1784644761598000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,2337473,9.016,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567620,1463471905585115139,UBUSDT,438,entry,kCancelled,kSell,0.10486,1e-05,2,374302194861,1784644812958525822,1210375,1784644812959222067,1784644812961000000,cancel,1784644812963000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,1089454,0.10485,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567621,1463472121725988870,DEXEUSDT,135,entry,kCancelled,kSell,8.83,0.001,7,429455702385,1784644864435886431,56617573,1784644864491628498,1784644864493000000,cancel,1784644864495000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,15,1,733424,8.829,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567622,1463472237543305236,ONDOUSDT,305,entry,kCancelled,kSell,0.4073,0.0001,1,374303007789,1784644891989094678,116160859,1784644892104171767,1784644892106000000,cancel,1784644892108000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,1686234,0.4072,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567623,1463472424328245249,USUSDT,445,entry,kCancelled,kSell,0.041518,1e-06,9,664585526894,1784644936462127505,176106832,1784644936637117404,1784644936639000000,cancel,1784644936640000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,2962040,0.041508,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567624,1463472599985696769,1000XECUSDT,494,entry,kCancelled,kBuy,0.006989,1e-06,1,429459973055,1784644978516891245,1024901,1784644978517035015,1784644978519000000,cancel,1784644978520000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,41444,0.00699,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567625,1463472720806817796,KAITOUSDT,236,entry,kCancelled,kSell,1.0013,0.0001,2,200245833680,1784645007188075247,136103540,1784645007323113908,1784645007325000000,cancel,1784645007326000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,1154438,1.0012,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567626,1463472776976936968,DEXEUSDT,135,entry,kCancelled,kSell,8.897,0.001,7,429461446614,1784645020705692974,10115415,1784645020715124863,1784645020717000000,cancel,1784645020719000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,73,1,3147177,8.896,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567627,1463473055852015617,KAITOUSDT,236,entry,kCancelled,kSell,1.004,0.0001,2,200246064520,1784645087203934384,1020891,1784645087204031496,1784645087206000000,cancel,1784645087207000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,318433,1.0039,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567628,1463474248787570719,DEXEUSDT,135,entry,kCancelled,kSell,8.957,0.001,7,429473881831,1784645371484243507,138027509,1784645371622039163,1784645371624000000,cancel,1784645371626000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,1913291,8.956,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567629,1463474460721557511,DEXEUSDT,135,entry,kCancelled,kBuy,8.683,0.001,7,429475708704,1784645422151473854,529412,1784645422151548047,1784645422153000000,cancel,1784645422155000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,19,1,513649,8.688,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567630,1463474510835101696,UBUSDT,438,entry,kCancelled,kSell,0.10341,1e-05,2,374307899576,1784645434098531795,1220178,1784645434099230003,1784645434101000000,cancel,1784645434102000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,504466,0.1034,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567631,1463474904902545417,KAITOUSDT,236,entry,kCancelled,kSell,0.9935,0.0001,2,200247631398,1784645528052656656,944873,1784645528052951260,1784645528055000000,cancel,1784645528056000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,195127,0.9934,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567632,1463475240396533763,BSBUSDT,91,entry,kCancelled,kSell,0.13716,1e-05,3,429481888238,1784645608038482805,2424052,1784645608040436480,1784645608042000000,cancel,1784645608044000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,822751,0.13714,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567633,1463476995750506497,SKHYUSDT,502,entry,kCancelled,kBuy,166.47,0.01,3,429496037240,1784646026540101779,10024874,1784646026549036660,1784646026551000000,cancel,1784646026552000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,754620,166.48,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567634,1463477487113220145,MRVLUSDT,498,entry,kFilled,kSell,207.73,0.01,4,664605864766,1784646143699326107,740799,1784646143699752384,1784646143701000000,exec,1784646143703000000,2000000,all_cross,all_cross,all_cross,all_cross,marketable_observed,1,8,1,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567635,1463477487247437844,MRVLUSDT,498,exit,kCancelled,kBuy,207.73,0.01,4,664605866914,1784646143731706582,707315,1784646143731710440,1784646143733000000,cancel,1784646143735000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,1088135,207.77,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567636,1463477487390044186,MRVLUSDT,498,exit,kFilled,kBuy,207.86,0.01,8,664605869013,1784646143764737892,1994484,1784646143765997345,1784646143767000000,exec,1784646143769000000,2000000,all_cross,all_cross,all_cross,all_cross,marketable_observed,1,1,1,,,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567637,1463477941712859136,HYPEUSDT,210,entry,kCancelled,kBuy,61.783,0.001,13,374314465478,1784646252069733724,15012814,1784646252084023222,1784646252086000000,cancel,1784646252087000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,604024,61.785,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567638,1463478591574126592,SKHYUSDT,502,entry,kCancelled,kBuy,167.58,0.01,3,429508808018,1784646407022948575,1011582,1784646407023022591,1784646407025000000,cancel,1784646407026000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1233599,167.59,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567639,1463478678526242822,MUUSDT,499,entry,kCancelled,kBuy,951.4,0.01,18,429509655274,1784646427754108637,1198593,1784646427754209592,1784646427756000000,cancel,1784646427758000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,14,1,680786,951.41,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567640,1463479255767330817,TACUSDT,411,entry,kCancelled,kBuy,0.002887,1e-06,1,374317072355,1784646565377969431,1981060,1784646565378987592,1784646565381000000,cancel,1784646565382000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,2193350,0.00289,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567641,1463479285181984779,BILLUSDT,77,entry,kCancelled,kBuy,0.02508,1e-05,1,429514707980,1784646572392806651,936158,1784646572392945123,1784646572394000000,cancel,1784646572396000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,230490,0.02509,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567642,1463479425930244107,DEXEUSDT,135,entry,kCancelled,kBuy,9.548,0.001,7,429516006343,1784646605949809231,862702,1784646605949872258,1784646605951000000,cancel,1784646605953000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,32,1,83121,9.549,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567643,1463479485548081160,VELVETUSDT,449,entry,kCancelled,kSell,0.53332,1e-05,11,374317422868,1784646619917159359,247585844,1784646620163595278,1784646620165000000,cancel,1784646620167000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,1287177,0.53331,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567644,1463479709507137561,DEXEUSDT,135,entry,kCancelled,kSell,9.372,0.001,7,429518468590,1784646673500018202,60044704,1784646673559053873,1784646673561000000,cancel,1784646673562000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,1391954,9.364,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567645,1463480051154169882,SKHYNIXUSDT,501,entry,kCancelled,kBuy,1306.7,0.01,25,429521257416,1784646755013019093,1374112,1784646755013385044,1784646755016000000,cancel,1784646755018000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,14,1,2381856,1306.72,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567646,1463480210294452224,TACUSDT,411,entry,kCancelled,kBuy,0.002898,1e-06,1,374318761055,1784646792955628353,1141099,1784646792956151210,1784646792958000000,cancel,1784646792959000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1095372,0.002901,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567647,1463480397188444169,DEXEUSDT,135,entry,kCancelled,kBuy,9.268,0.001,7,429523900379,1784646837241009527,275577049,1784646837515587365,1784646837517000000,cancel,1784646837519000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,998779,9.269,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567648,1463480520438067205,1000XECUSDT,494,entry,kCancelled,kBuy,0.007067,1e-06,1,429524811425,1784646866899938988,1349738,1784646866900355092,1784646866902000000,cancel,1784646866903000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,216165,0.007069,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567649,1463480645461880840,DEXEUSDT,135,entry,kCancelled,kBuy,9.241,0.001,7,429525726160,1784646896525857867,183605512,1784646896708614962,1784646896710000000,cancel,1784646896712000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,19,1,1164966,9.242,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567650,1463480662713053253,DEXEUSDT,135,entry,kCancelled,kBuy,9.231,0.001,7,429525907072,1784646900700478640,122074900,1784646900822085078,1784646900824000000,cancel,1784646900825000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,1259739,9.235,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567651,1463480707139121152,DEXEUSDT,135,entry,kCancelled,kBuy,9.556,0.001,7,429526290395,1784646911413289820,504217,1784646911413513177,1784646911415000000,cancel,1784646911417000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,256069,9.563,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567652,1463481033401446427,DEXEUSDT,135,entry,kCancelled,kBuy,9.545,0.001,7,429528863634,1784646989197956817,4038351,1784646989201047210,1784646989203000000,cancel,1784646989204000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,14,1,583151,9.546,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567653,1463481262142009347,DEXEUSDT,135,entry,kCancelled,kSell,9.645,0.001,7,429530787187,1784647043736107808,1485959,1784647043736497021,1784647043738000000,cancel,1784647043740000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,392238,9.644,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567654,1463481269410738214,DEXEUSDT,135,entry,kCancelled,kBuy,9.626,0.001,7,429530854305,1784647045296274150,172911196,1784647045468919635,1784647045471000000,cancel,1784647045473000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,1890223,9.628,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567655,1463481307859922944,DEXEUSDT,135,entry,kCancelled,kBuy,9.738,0.001,7,429531184763,1784647054616921371,20002056,1784647054636012558,1784647054638000000,cancel,1784647054639000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,346601,9.739,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567656,1463481318127579136,DEXEUSDT,135,entry,kCancelled,kBuy,9.816,0.001,7,429531264992,1784647057079800192,5170618,1784647057084179906,1784647057086000000,cancel,1784647057087000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,1424276,9.818,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567657,1463481550341025820,TAOUSDT,415,entry,kCancelled,kSell,200.44,0.01,4,374321301375,1784647112406754111,42418292,1784647112448428038,1784647112451000000,cancel,1784647112452000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,518475,200.43,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567658,1463481798283112477,DEXEUSDT,135,entry,kCancelled,kBuy,9.952,0.001,7,429535330358,1784647171540369781,21886513,1784647171561895653,1784647171564000000,cancel,1784647171565000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,29,1,2681575,9.953,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567659,1463481824631730194,DEXEUSDT,135,entry,kCancelled,kSell,9.943,0.001,7,429535554240,1784647177844848943,1028329,1784647177845038812,1784647177846000000,cancel,1784647177848000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,14,1,213024,9.942,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567660,1463481834656116824,DEXEUSDT,135,entry,kCancelled,kSell,9.788,0.001,7,429535628667,1784647180209040774,27111599,1784647180235121284,1784647180237000000,cancel,1784647180238000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,2175048,9.785,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567661,1463482196603580431,KAITOUSDT,236,entry,kCancelled,kSell,0.9697,0.0001,2,200253471323,1784647266268597936,262036608,1784647266530045849,1784647266532000000,cancel,1784647266533000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,12,1,548591,0.9696,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567662,1463482630357528577,KAITOUSDT,236,entry,kCancelled,kBuy,0.969,0.0001,2,200253793215,1784647369789717006,155546395,1784647369944557429,1784647369946000000,cancel,1784647369948000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,468932,0.969,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567663,1463482645670932480,DEXEUSDT,135,entry,kCancelled,kSell,10.334,0.001,7,429542486937,1784647373579870061,16105100,1784647373595114397,1784647373597000000,cancel,1784647373598000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,1296467,10.319,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567664,1463484009478238214,1000XECUSDT,494,entry,kCancelled,kBuy,0.007136,1e-06,1,429552262854,1784647698752378894,380174,1784647698752386953,1784647698754000000,cancel,1784647698756000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,19246,0.007137,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567665,1463484050418839564,1000XECUSDT,494,entry,kCancelled,kBuy,0.007154,1e-06,1,429552610083,1784647708335855496,178943211,1784647708513953377,1784647708516000000,cancel,1784647708517000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,427238,0.007159,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567666,1463484569925332995,KAITOUSDT,236,entry,kCancelled,kBuy,0.9666,0.0001,2,200255206401,1784647832372043014,2028318,1784647832373039720,1784647832375000000,cancel,1784647832376000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,52969,0.9667,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567667,1463484690125697037,HYPEUSDT,210,entry,kCancelled,kSell,61.754,0.001,13,374327174931,1784647860935517966,96455751,1784647861031466869,1784647861033000000,cancel,1784647861035000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,16,1,1533211,61.749,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567668,1463485016044089347,UBUSDT,438,entry,kCancelled,kSell,0.10352,1e-05,2,374327833582,1784647938378054442,359013855,1784647938736024340,1784647938738000000,cancel,1784647938739000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,2041522,0.10351,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567669,1463485279953891332,SKHYUSDT,502,entry,kCancelled,kBuy,167.04,0.01,3,429562209091,1784648001657491485,520648,1784648001657531099,1784648001659000000,cancel,1784648001661000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,560448,167.05,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567670,1463486138142044182,ONDOUSDT,305,entry,kCancelled,kSell,0.4059,0.0001,1,374329972003,1784648206265304932,675572,1784648206265686009,1784648206267000000,cancel,1784648206269000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,21,1,128457,0.4058,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567671,1463486753039593482,1000XECUSDT,494,entry,kCancelled,kBuy,0.00724,1e-06,1,429573075276,1784648352868872028,886225,1784648352868896509,1784648352871000000,cancel,1784648352872000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,14534,0.007242,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567672,1463486930878083072,WLDUSDT,460,entry,kCancelled,kSell,0.3782,0.0001,1,374331202592,1784648395264475818,3812553,1784648395267822906,1784648395270000000,cancel,1784648395271000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,7,1,125242,0.3781,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567673,1463487233035743234,ALLOUSDT,25,entry,kCancelled,kSell,0.48517,1e-05,8,429576433200,1784648467307581908,1153744,1784648467308164000,1784648467310000000,cancel,1784648467311000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,1006658,0.48501,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567674,1463488381599756293,ZECUSDT,480,entry,kCancelled,kSell,539.36,0.01,11,429584279172,1784648740980125086,168080507,1784648741147091253,1784648741149000000,cancel,1784648741150000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,359530,539.35,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567675,1463488900732956782,DEXEUSDT,135,entry,kCancelled,kBuy,9.542,0.001,7,429587732285,1784648864753413270,165784316,1784648864918795173,1784648864921000000,cancel,1784648864922000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,2333288,9.543,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567676,1463490217006215180,VELVETUSDT,449,entry,kCancelled,kSell,0.53393,1e-05,11,374336688677,1784649178741710516,1877191,1784649178742889264,1784649178744000000,cancel,1784649178746000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,17,1,1036882,0.53382,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567677,1463490511039508486,RAVEUSDT,347,entry,kCancelled,kSell,0.28304,1e-05,6,664653162900,1784649248843750580,2503453,1784649248845514349,1784649248847000000,cancel,1784649248849000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,1343256,0.28299,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567678,1463491033272299520,VELVETUSDT,449,entry,kCancelled,kBuy,0.53168,1e-05,11,374338012125,1784649373353509766,2406518,1784649373355416887,1784649373357000000,cancel,1784649373359000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,1866964,0.5319,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567679,1463491643312844806,DEXEUSDT,135,entry,kCancelled,kBuy,9.892,0.001,7,429604924099,1784649518769631765,31294209,1784649518800305584,1784649518802000000,cancel,1784649518803000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,776621,9.894,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567680,1463491659435749396,DEXEUSDT,135,entry,kCancelled,kBuy,10.006,0.001,7,429604991915,1784649522645036090,1069808,1784649522645080026,1784649522646000000,cancel,1784649522648000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,13,1,42392,10.008,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567681,1463491845570572290,DEXEUSDT,135,entry,kCancelled,kBuy,10.357,0.001,7,429606066142,1784649567022187726,215056,1784649567022224761,1784649567024000000,cancel,1784649567025000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,44200,10.357,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567682,1463491994971680771,DEXEUSDT,135,entry,kCancelled,kBuy,10.438,0.001,7,429607087211,1784649602556616551,86062108,1784649602642072379,1784649602644000000,cancel,1784649602645000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,6,1,745671,10.444,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567683,1463492171258277893,VELVETUSDT,449,entry,kCancelled,kBuy,0.53328,1e-05,11,374340096135,1784649644670716768,2606013,1784649644672615153,1784649644674000000,cancel,1784649644676000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,8,1,625134,0.5334,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567684,1463492275730001920,BSBUSDT,91,entry,kCancelled,kSell,0.13467,1e-05,3,429609208617,1784649669579446793,1062009,1784649669580071736,1784649669582000000,cancel,1784649669583000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,25,1,299435,0.13466,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567685,1463492913645891599,ONDOUSDT,305,entry,kCancelled,kSell,0.4049,0.0001,1,374341554701,1784649821670507022,514661,1784649821670525827,1784649821673000000,cancel,1784649821675000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,26,1,237494,0.4048,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567686,1463492967341371401,VELVETUSDT,449,entry,kCancelled,kBuy,0.52201,1e-05,11,374341655253,1784649834473880202,954461,1784649834473963910,1784649834475000000,cancel,1784649834477000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,11,1,2260299,0.52327,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567687,1463493786656714779,DEXEUSDT,135,entry,kCancelled,kSell,9.778,0.001,7,429619338706,1784650029786000011,28930609,1784650029813941680,1784650029815000000,cancel,1784650029817000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,655514,9.776,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567688,1463493831158280200,UBUSDT,438,entry,kCancelled,kBuy,0.10447,1e-05,2,374343471506,1784650040419794660,3975330,1784650040422985632,1784650040425000000,cancel,1784650040426000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,369897,0.10451,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567689,1463493964876886016,DEXEUSDT,135,entry,kCancelled,kSell,9.631,0.001,7,429620577418,1784650071937052954,368165927,1784650072304177389,1784650072306000000,cancel,1784650072307000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,4,1,524825,9.63,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567690,1463494045915033602,DEXEUSDT,135,entry,kCancelled,kSell,9.526,0.001,7,429621150091,1784650091494093908,132748087,1784650091625757978,1784650091627000000,cancel,1784650091629000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,11,1,795055,9.524,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567691,1463494371715985417,BTWUSDT,95,entry,kCancelled,kBuy,0.07036,1e-06,13,429623599239,1784650169300288194,2391122,1784650169302399238,1784650169304000000,cancel,1784650169306000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,3,1,177866,0.070448,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567692,1463494789590298630,USUSDT,445,entry,kCancelled,kBuy,0.042001,1e-06,9,664667656787,1784650268698857436,233655853,1784650268931666286,1784650268933000000,cancel,1784650268935000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,16,1,343437,0.04203,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567693,1463494868573237295,DEXEUSDT,135,entry,kCancelled,kSell,9.389,0.001,7,429627110972,1784650287663594619,100033519,1784650287763043964,1784650287764000000,cancel,1784650287766000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,2,1,1118813,9.388,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567694,1463494986768723979,DEXEUSDT,135,entry,kCancelled,kSell,9.337,0.001,7,429627890295,1784650315864933636,78282817,1784650315942292886,1784650315944000000,cancel,1784650315945000000,1000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,1,1,986738,9.336,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567695,1463495005160747016,UBUSDT,438,entry,kCancelled,kBuy,0.1054,1e-05,2,374345891256,1784650320321395221,6523375,1784650320327532585,1784650320329000000,cancel,1784650320331000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,5,1,428706,0.10541,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567696,1463496080009867274,USUSDT,445,entry,kCancelled,kBuy,0.041513,1e-06,9,664671896416,1784650576591577562,654719,1784650576591666039,1784650576593000000,cancel,1784650576595000000,2000000,all_cross,all_cross,mixed,no_cross,indeterminate,1,17,1,104805,0.04228,
20260721_142306_bitget_combined46_n6_fanout1_12h,432345564227567697,1463496160632778764,KORUUSDT,497,entry,kCancelled,kBuy,21.931,0.001,4,429635558039,1784650595813624814,892797,1784650595813903414,1784650595815000000,cancel,1784650595817000000,2000000,all_cross,no_cross,no_cross,no_cross,not_marketable_observed,1,9,1,266734,21.932,
